french,fertility,prob
efforcée,1,0.4448743828248891
debout,0,0.2391311918209352
debout,2,0.07069156861028998
debout,3,0.0020348170115548356
debout,1,0.6881424225572199
where,0,0.8530124531011547
where,2,0.007843661796103036
where,1,0.13914388510274225
expirera,0,0.25968334680916294
expirera,2,0.084291942861012
expirera,3,0.00295347472492069
expirera,1,0.6530712356049044
pomés,0,0.6905811988136714
pomés,2,0.03122462940551207
pomés,3,0.0009309192348266726
pomés,1,0.2772632525459898
dès,0,0.7876584921269948
dès,4,0.00028633488733501673
dès,2,0.0761348283276506
dès,3,0.009353940756337562
dès,1,0.12656640390168195
mériter,0,0.5832933131430219
mériter,2,0.03490439393406048
mériter,3,0.0008097322182864397
mériter,1,0.38099256070463117
acquis,0,0.5913635977733217
acquis,2,0.04624655474121399
acquis,3,0.0016107528113435902
acquis,1,0.3607790946741207
difficultés,0,0.33274818329151545
difficultés,4,0.029594860641687013
difficultés,2,0.2114135938942291
difficultés,3,0.12237130541369265
difficultés,5,0.0027812347633538134
difficultés,6,7.098674355586278e-5
difficultés,1,0.3010198352519662
refusant,0,0.1926874572305526
refusant,2,0.053259649494774054
refusant,3,0.0010644486656695162
refusant,1,0.7529884446090038
extrême,0,0.508775193965651
extrême,4,0.001590262212232328
extrême,2,0.19347380696634697
extrême,3,0.03488568237613409
extrême,1,0.26127505447963567
sont-elles,0,0.6941489686858546
sont-elles,2,0.04179685594941636
sont-elles,3,0.0025564152369992052
sont-elles,1,0.26149776012772963
important,0,0.41115326180647604
important,4,0.03310982960129425
important,7,1.3299817792528828e-5
important,2,0.20380033520400248
important,3,0.07922134560177133
important,5,0.010190504731190726
important,6,0.0007225432281683904
important,1,0.26178888000930417
déclaration,0,0.6939270570355666
déclaration,4,0.0003997480093425779
déclaration,2,0.10268802085111212
déclaration,3,0.01252215496270871
déclaration,1,0.1904630191412699
appliqué,0,0.4127010787141777
appliqué,4,0.00035642714730124697
appliqué,2,0.22273003924736162
appliqué,3,0.018077170538277423
appliqué,1,0.346135284352882
dessiner,0,0.21255227464477758
dessiner,4,0.14318212783840806
dessiner,2,0.27293834721926913
dessiner,3,0.2289954306983945
dessiner,5,0.014193621543707978
dessiner,6,0.00031979301600961976
dessiner,1,0.12781840503943334
actuel,0,0.5663060887276044
actuel,4,0.000619055496355606
actuel,2,0.1737248791483611
actuel,3,0.020596703823566764
actuel,1,0.2387532728041121
forme,0,0.49146426025590806
forme,2,0.05627445921615117
forme,3,0.0017545726319588275
forme,1,0.450506707895982
tobin,0,0.735538062205219
tobin,4,0.0003319727047435295
tobin,2,0.08153763536058477
tobin,3,0.01029103863481766
tobin,1,0.17230129109463518
regrettable,0,0.6419986925637294
regrettable,4,0.00040813299837001244
regrettable,2,0.09551208109695697
regrettable,3,0.012116462788115592
regrettable,1,0.24996463055282805
a,0,0.8776711184895686
a,2,0.005815936066281647
a,3,9.947876385153876e-5
a,1,0.1164134666802982
leurope,0,0.8702311821584607
leurope,2,0.008781408211131152
leurope,3,0.00025476583180103436
leurope,1,0.1207326437986071
analyse,0,0.5289580075252993
analyse,4,0.004663330412929154
analyse,2,0.1645975289872224
analyse,3,0.05238809315824919
analyse,5,0.00010760953728996898
analyse,1,0.2492854303790099
difficile,0,0.7388742505096397
difficile,4,7.109166586022908e-5
difficile,2,0.037046873600818174
difficile,3,0.002836505595025997
difficile,1,0.221171278628656
forêts,0,0.5412857333596112
forêts,4,0.007457008499437809
forêts,2,0.13590554289061857
forêts,3,0.06824537988858477
forêts,5,0.00020040731757767043
forêts,1,0.24690592804417005
entamer,0,0.02952090513519647
entamer,4,0.0010595005535404295
entamer,2,0.5157434688799849
entamer,3,0.04031851850254632
entamer,1,0.41335760692873186
noire,0,0.3363981848488195
noire,4,0.0022239481133847997
noire,2,0.2812880169217687
noire,3,0.048997187204287425
noire,1,0.3310926629117396
existants,0,0.08615074111688077
existants,4,0.09187860270857022
existants,2,0.4612176698175379
existants,3,0.14191570525327565
existants,5,0.010413149695432644
existants,6,0.00025944516616219367
existants,1,0.20816468624214057
france,0,0.2637493937233944
france,4,0.015940396832994315
france,2,0.22695601344256416
france,3,0.09179792837832323
france,5,0.0006411460695744441
france,1,0.40091512155314935
souhaitons,2,0.06557706667414306
souhaitons,11,0.045890266085533635
souhaitons,7,0.16505936063911733
souhaitons,9,0.07684475099974167
souhaitons,0,0.006151462636755802
souhaitons,10,0.0536303002099329
souhaitons,8,0.10284919216269774
souhaitons,6,0.1307138235281846
souhaitons,4,0.05473182108397207
souhaitons,3,0.11589001657237223
souhaitons,5,0.06909098044463238
souhaitons,13,0.0021680274123202633
souhaitons,14,3.172723042419774e-5
souhaitons,12,0.021423636081542245
souhaitons,1,0.08994756823862984
réforme,0,0.6636662000232592
réforme,4,0.00017855898881095474
réforme,2,0.07371905478190749
réforme,3,0.006623737724364308
réforme,1,0.25581244848165813
étant,0,0.5037854199338525
étant,4,0.0002971975237076809
étant,2,0.16298611200781218
étant,3,0.01236379397115336
étant,1,0.3205674765634742
fraude,0,0.702485477469205
fraude,2,0.027805570100053953
fraude,3,0.0008261119943746829
fraude,1,0.2688828404363663
peuvent,0,0.49344329984302865
peuvent,4,0.0006017062113188604
peuvent,2,0.21949088520451768
peuvent,3,0.023046785641402986
peuvent,1,0.26341732309973187
dabolir,0,0.9367957832933013
dabolir,2,0.0011513124064689757
dabolir,1,0.06205290430022973
spécialisée,0,0.29787653505383055
spécialisée,4,0.0009711269795377879
spécialisée,2,0.3257260577515304
spécialisée,3,0.03615148469278075
spécialisée,1,0.3392747955223206
climat,0,0.1386226969623981
climat,4,0.05378869208898947
climat,2,0.3240584915561581
climat,3,0.12119646484027044
climat,5,0.005357666248971474
climat,6,0.0001283447591761459
climat,1,0.35684764354403636
lannée,0,0.4744173759349622
lannée,4,0.0004504798945172099
lannée,2,0.1666609246393907
lannée,3,0.01685264872038159
lannée,1,0.3416185708107484
honte,0,0.7647903525563668
honte,2,0.028104023198764063
honte,3,0.0012904742228317932
honte,1,0.20581515002203718
carences,0,0.8398862116766548
carences,2,0.01263043579557746
carences,3,0.000350226303425164
carences,1,0.1471331262243425
deux,0,0.48301751503176243
deux,4,0.002594024784263267
deux,2,0.05972896507840531
deux,3,0.03039907465274021
deux,5,5.5313936692385755e-5
deux,1,0.4242051065161364
subissons,0,0.30067799152936614
subissons,4,0.0008059861259961173
subissons,2,0.335878824009061
subissons,3,0.03417573525630459
subissons,1,0.32846146307927215
mot,0,0.6976619050344528
mot,2,0.024807998743487776
mot,3,0.0005568066608996714
mot,1,0.27697328956115985
opportuns,0,0.5971702068627727
opportuns,4,0.00042906496876673474
opportuns,2,0.17418878858634074
opportuns,3,0.017914524446822334
opportuns,1,0.2102974151352976
avais,0,0.6380956055208643
avais,2,0.03666110884805399
avais,3,0.0011206451925273046
avais,1,0.3241226404385543
pouvoir,0,0.500342130987454
pouvoir,4,0.0007038123167151673
pouvoir,2,0.1375450356094952
pouvoir,3,0.019304566401331588
pouvoir,1,0.34210445468500417
budgétaire,0,0.3137906870122036
budgétaire,4,0.003468609828897799
budgétaire,2,0.314819310256246
budgétaire,3,0.04917038955988879
budgétaire,5,7.984591670772148e-5
budgétaire,1,0.318671157426056
raison,0,0.545090543642618
raison,4,0.04048922040917241
raison,2,0.099271396564569
raison,3,0.10012127967425129
raison,5,0.004593815266584198
raison,6,0.00011589191965307031
raison,1,0.21031785252315188
heures,0,0.524323150181948
heures,4,0.00931340560437474
heures,2,0.13765361241402355
heures,3,0.07228174634469783
heures,5,0.00028722254560868335
heures,1,0.25614086290934723
abordées,0,0.7743858567169699
abordées,2,0.022458628841612316
abordées,3,0.000822283893514417
abordées,1,0.2023332305479034
envisagées,0,0.6978323733688896
envisagées,2,0.04435464608482922
envisagées,3,0.0026370451654643178
envisagées,1,0.25517593538081673
gaza,0,0.419666137494432
gaza,2,0.06159758609170865
gaza,3,0.0019657347748133452
gaza,1,0.516770541639046
honnêtement,0,0.060592026310787764
honnêtement,4,0.23097979416572972
honnêtement,7,7.91313743859617e-5
honnêtement,2,0.21849689012029036
honnêtement,3,0.257162903996697
honnêtement,5,0.05900801774489655
honnêtement,6,0.004616088747488333
honnêtement,1,0.1690651475397244
dégagé,0,0.4827618807963782
dégagé,2,0.05825782329111697
dégagé,3,0.0018716661451248459
dégagé,1,0.45710862976738
subsidiaires,0,0.6350746944543554
subsidiaires,4,0.006899455752331322
subsidiaires,2,0.1090164917183227
subsidiaires,3,0.06283539919139937
subsidiaires,5,0.00018058886829431812
subsidiaires,1,0.18599337001529687
annexe,0,0.3516855366320528
annexe,4,0.07982766569621529
annexe,7,0.0001016455187532355
annexe,2,0.156921511897567
annexe,3,0.09273156967079126
annexe,5,0.04722025001926257
annexe,6,0.0046502824829605625
annexe,1,0.2668615380823973
jinsiste,0,0.429471032745589
jinsiste,4,0.001259445843828781
jinsiste,2,0.1756926952141087
jinsiste,3,0.028337531486147583
jinsiste,1,0.365239294710326
cartels,0,0.7212154795869195
cartels,4,0.00029516886034445513
cartels,2,0.07929544832250744
cartels,3,0.009607500916161207
cartels,1,0.18958640231406762
prononcés,0,0.477107128790879
prononcés,2,0.048591965340654464
prononcés,3,0.0012800315084672152
prononcés,1,0.47302087435999945
désir,0,0.18297118090511053
désir,2,0.05467115406458093
désir,3,0.0011288940302710579
désir,1,0.7612287710000375
freiner,0,0.4228182325298762
freiner,4,0.1363837010270534
freiner,2,0.1435988592971701
freiner,3,0.14353704749488105
freiner,5,0.014799100497153729
freiner,6,0.0003569250660874835
freiner,1,0.13850613408777807
période,0,0.5587897126260688
période,4,0.00871611959238506
période,2,0.12762349591522426
période,3,0.07673406518886555
période,5,0.00024180728994738606
période,1,0.2278947993875089
citoyens,0,0.43568961574626314
citoyens,4,0.00038997084724857816
citoyens,2,0.13131328600199293
citoyens,3,0.013597652225487396
citoyens,1,0.4190094751790079
laide,0,0.2171666973518979
laide,4,0.00036943894900919527
laide,2,0.12633997247019135
laide,3,0.012222933966329142
laide,1,0.6439009572625723
mieux,0,0.5809797396347886
mieux,4,0.00014313428583360448
mieux,2,0.0877485554709903
mieux,3,0.006668752757229729
mieux,1,0.3244598178511578
démettre,0,0.3004104899382482
démettre,4,0.0006583304805861961
démettre,2,0.2996739298012492
démettre,3,0.02840075841633855
démettre,1,0.37085649136357784
se,0,0.6451440857731892
se,4,0.00016339493400450913
se,2,0.07834014220123793
se,3,0.006833952132959342
se,1,0.26951842495860917
gains,0,0.6845544598726256
gains,4,0.00034813241977070904
gains,2,0.09117339089377856
gains,3,0.011120143232908096
gains,1,0.21280387358091707
allez,0,0.06234073924511053
allez,4,0.0022384792942472583
allez,2,0.4700838884294952
allez,3,0.059873718522181686
allez,1,0.40546317450896524
craindre,0,0.33173660883302103
craindre,2,0.05806128674196757
craindre,3,0.0013925080359219254
craindre,1,0.6088095963890895
personnes,0,0.6676578926829286
personnes,4,0.00023773864612427537
personnes,2,0.08762768403205297
personnes,3,0.009090813062552834
personnes,1,0.23538587157634128
fonctionner,0,0.47624540309015756
fonctionner,2,0.05505181041698232
fonctionner,3,0.0016645953021909095
fonctionner,1,0.46703819119066925
sont-ils,0,0.7943880811599432
sont-ils,4,0.003927344133508354
sont-ils,2,0.057901325792635974
sont-ils,3,0.023564064801049802
sont-ils,5,0.0001227295041721397
sont-ils,1,0.12009645460869046
doute,0,0.7899424476441387
doute,2,0.019902042494193747
doute,3,0.0006684805231522117
doute,1,0.18948702933851538
indiqué,0,0.3513691740017517
indiqué,4,0.0006518534419907609
indiqué,2,0.32035302097258944
indiqué,3,0.030061336057037993
indiqué,1,0.29756461552663005
daction,0,0.7147893584264521
daction,2,0.025100152458495614
daction,3,0.0006376595975109755
daction,1,0.25947282951754136
loptique,0,0.41900724579942294
loptique,4,0.012329442087750449
loptique,2,0.14701331651792757
loptique,3,0.12542204383341798
loptique,5,0.0002578785662214728
loptique,1,0.2959700731952596
satisfaite,0,0.4151699855870998
satisfaite,4,0.0005310781547400955
satisfaite,2,0.12277969984486378
satisfaite,3,0.014465209500771839
satisfaite,1,0.44705402691252444
dintervenir,0,0.3262344695151426
dintervenir,2,0.0528217701398264
dintervenir,3,0.001200875182644116
dintervenir,1,0.6197428851623868
syndicats,0,0.30210848483192054
syndicats,2,0.07358994521967417
syndicats,3,0.00227158762722298
syndicats,1,0.6220299823211823
expliqué,0,0.23958787614480473
expliqué,2,0.08814871347579382
expliqué,3,0.0030527692978628996
expliqué,1,0.6692106410815385
gestion,0,0.6467031759628755
gestion,2,0.03267790097226794
gestion,3,0.0009173640602991677
gestion,1,0.31970155900455743
paragraphes,0,0.25019626390385097
paragraphes,4,0.000574987370495681
paragraphes,2,0.30883410868680133
paragraphes,3,0.026584422867388893
paragraphes,1,0.4138102171714631
veux,0,0.5477294908556712
veux,2,0.03640034058968684
veux,3,0.0009435200083927295
veux,1,0.41492664854624917
services,0,0.5899990052949017
services,4,0.0002443444264252541
services,2,0.07554395386358384
services,3,0.007736458415199142
services,1,0.32647623799989
principalement,0,0.47279444415654465
principalement,2,0.06300663519503474
principalement,3,0.0022037515387968564
principalement,1,0.46199516910962374
exhortation,0,0.5420561331263943
exhortation,2,0.038685333567024596
exhortation,3,0.0009148082667835964
exhortation,1,0.41834372503979744
contribué,0,0.1164630623038972
contribué,2,0.05687359270012241
contribué,3,0.0011982792140547917
contribué,1,0.8254650657819256
jespère,0,0.24101237074847012
jespère,4,0.0051116538222847705
jespère,2,0.25467678902564406
jespère,3,0.06595073436762991
jespère,5,0.00010800019586261313
jespère,1,0.4331404518401084
motion,0,0.6382734711098162
motion,2,0.03526849591385888
motion,3,0.0010975621331369358
motion,1,0.325360470843188
font,0,0.6943832837244203
font,4,0.0002443339947025469
font,2,0.08023230866838779
font,3,0.008432729018976915
font,1,0.21670734459351257
économies,0,0.83317026299624
économies,2,0.011567080572627965
économies,3,0.00026496395158228595
économies,1,0.1549976924795497
lavenir,0,0.6266789018647558
lavenir,4,7.910937230319248e-5
lavenir,2,0.0587626887787841
lavenir,3,0.004064727230850004
lavenir,1,0.31041457275330686
essentiel,0,0.3125148669229843
essentiel,4,0.0003175991080585963
essentiel,2,0.17119705582004321
essentiel,3,0.015100299282194942
essentiel,1,0.5008701788667189
répondre,0,0.5674253037912772
répondre,2,0.047045943558266294
répondre,3,0.0015215318149845638
répondre,1,0.38400722083547184
conservateur,0,0.399316512585511
conservateur,4,0.05230176423527498
conservateur,2,0.21338304136678418
conservateur,3,0.10606857128074239
conservateur,5,0.005242785139753367
conservateur,6,0.00012607279042406474
conservateur,1,0.22356125260151
jouissent,0,0.5207572785900917
jouissent,4,0.00027737655789834484
jouissent,2,0.11336218716648394
jouissent,3,0.010869590296622466
jouissent,1,0.35473356738890355
dexpliquer,0,0.15461193165352954
dexpliquer,4,0.0014027657109701385
dexpliquer,2,0.39992397914794897
dexpliquer,3,0.0490515493771865
dexpliquer,1,0.3950097741103649
