french,fertility,prob
exprime,0,0.9331983805668016
exprime,2,0.0013360323886639676
exprime,1,0.06546558704453441
dalexandre,0,0.8769918926474699
dalexandre,2,0.004473022085546547
dalexandre,1,0.1185350852669835
positif,0,0.9169938650306748
positif,2,0.0020245398773006133
positif,1,0.08098159509202454
à,0,0.7386693993027322
à,2,0.023691509150246717
à,3,0.0006534564504691149
à,1,0.2369856350965519
volontiers,0,0.9068491402686062
volontiers,2,0.002552078348805308
volontiers,1,0.09059878138258845
pas,0,0.5835385758770238
pas,4,0.00018438902320855715
pas,2,0.09087368411149892
pas,3,0.007774443305079165
pas,1,0.3176289076831896
entendons,0,0.25668825910931176
entendons,2,0.04846153846153846
entendons,3,0.0009716599190283401
entendons,1,0.6938785425101215
m,0,0.5152417756419484
m,4,0.00035986756873470564
m,2,0.17495100264641072
m,3,0.01601964323282878
m,1,0.2934277109100774
tout,0,0.8939393939393939
tout,2,0.0033143939393939395
tout,1,0.10274621212121213
toutefois,0,0.18121457489878542
toutefois,2,0.04846153846153846
toutefois,3,0.0009716599190283401
toutefois,1,0.7693522267206477
lassemblée,0,0.9362423447069116
lassemblée,2,0.0012029746281714785
lassemblée,1,0.06255468066491689
lever,0,0.9214054553860379
lever,2,0.0018492834026814608
lever,1,0.07674526121128063
n,0,0.4768259109311741
n,2,0.04224291497975709
n,3,0.0009392712550607287
n,1,0.4799919028340081
parlement,0,0.24608884321114538
parlement,4,0.02155418522324997
parlement,2,0.31326367477446615
parlement,3,0.2052072627612196
parlement,5,0.0005709717939933768
parlement,1,0.21331506223592556
sopposent,0,0.9190861494526416
sopposent,2,0.0019038553069966682
sopposent,1,0.07900999524036173
allons,0,0.8939393939393939
allons,2,0.0033143939393939395
allons,1,0.10274621212121213
invite,0,0.04372234330625454
invite,4,0.14166831781256192
invite,2,0.27158047685093456
invite,3,0.34858992140545536
invite,5,0.0077273627897761045
invite,6,0.00013209167162010435
invite,1,0.1865794861633974
nikitin,0,0.8769918926474699
nikitin,2,0.004473022085546547
nikitin,1,0.1185350852669835
nous,0,0.2309971268568769
nous,2,0.05234908539769015
nous,3,0.0012530842281448685
nous,1,0.7154007035172881
lordre,0,0.9375115169632071
lordre,2,0.001146577670399869
lordre,1,0.06134190536639299
états,0,0.9332592798296769
états,2,0.0012959363139868555
états,1,0.0654447838563362
décisions,0,0.9190861494526416
décisions,2,0.0019038553069966682
décisions,1,0.07900999524036173
daucuns,0,0.10891120507399576
daucuns,4,0.1644186046511628
daucuns,7,0.025200845665961945
daucuns,9,3.171247357293869e-5
daucuns,2,0.15224101479915433
daucuns,3,0.17880549682875263
daucuns,5,0.15295983086680762
daucuns,8,0.0020930232558139536
daucuns,6,0.0927801268498943
daucuns,1,0.12255813953488372
sera,0,0.9169938650306748
sera,2,0.0020245398773006133
sera,1,0.08098159509202454
examinée,0,0.9169938650306748
examinée,2,0.0020245398773006133
examinée,1,0.08098159509202454
wurtz,0,0.5481376518218624
wurtz,2,0.03817813765182186
wurtz,3,0.0008906882591093117
wurtz,1,0.4127935222672065
prolonger,0,0.9332592798296769
prolonger,2,0.0012959363139868555
prolonger,1,0.0654447838563362
réalisé,0,0.8237894736842105
réalisé,2,0.012607287449392712
réalisé,3,0.00029149797570850205
réalisé,1,0.16331174089068826
coup,0,0.9283282754980868
coup,2,0.0014777675155033647
coup,1,0.07019395698640982
présidente,0,0.3435658821041182
présidente,2,0.05045170257123002
présidente,3,0.0011843973774058071
présidente,1,0.604798017947246
jour,0,0.9375115169632071
jour,2,0.001146577670399869
jour,1,0.06134190536639299
demandé,0,0.4768259109311741
demandé,2,0.04224291497975709
demandé,3,0.0009392712550607287
demandé,1,0.4799919028340081
pse,0,0.8206060606060606
pse,2,0.009696969696969697
pse,1,0.1696969696969697
le,0,0.9305195665156585
le,2,0.0014792640661271017
le,1,0.06800116941821444
debout,0,0.4681603773584906
debout,2,0.05771750524109015
debout,3,0.0018016247379454926
debout,1,0.4723204926624738
daccord,0,0.9362423447069116
daccord,2,0.0012029746281714785
daccord,1,0.06255468066491689
je,0,0.5596364940442826
je,2,0.034977641422449725
je,3,0.0007999284679350789
je,1,0.4045859360653326
existent,0,0.9190861494526416
existent,2,0.0019038553069966682
existent,1,0.07900999524036173
dans,0,0.9169938650306748
dans,2,0.0020245398773006133
dans,1,0.08098159509202454
ferai,0,0.5319535967439761
ferai,4,0.00016153698933680288
ferai,2,0.06836350738943935
ferai,3,0.005681888016237979
ferai,1,0.39383947086100973
détat,0,0.9283282754980868
détat,2,0.0014777675155033647
détat,1,0.07019395698640982
segni,0,0.3648515009410789
segni,4,0.010016907519060834
segni,2,0.1776671877159962
segni,3,0.07539264788762348
segni,5,0.0003190097936006635
segni,1,0.3717527461426399
ai,0,0.9331983805668016
ai,2,0.0013360323886639676
ai,1,0.06546558704453441
refusant,2,0.138811156445147
refusant,11,0.0010894409672526863
refusant,7,0.10273143500024921
refusant,9,0.08055098654932034
refusant,0,0.01949600894338467
refusant,10,0.01633805424419143
refusant,8,0.12458433910808252
refusant,6,0.08722292240759333
refusant,4,0.08722292240759333
refusant,3,0.09094339891340725
refusant,5,0.08722292240759333
refusant,12,1.0680793796594963e-5
refusant,1,0.1637757318123883
si,7,0.003242984050070664
si,4,0.12364560199205868
si,0,0.026789319604280236
si,2,0.224384211588936
si,3,0.3239661148125715
si,5,0.08601689211925433
si,8,6.309307490409852e-5
si,6,0.03601352715525944
si,1,0.17587825560266504
lespère,0,0.9169938650306748
lespère,2,0.0020245398773006133
lespère,1,0.08098159509202454
un,0,0.2632531820296354
un,4,0.10862293806767485
un,2,0.23485780960442929
un,3,0.18405515263828198
un,5,0.0112013544121348
un,6,0.00025929061139200925
un,1,0.19775027263645167
retirer,0,0.9375115169632071
retirer,2,0.001146577670399869
retirer,1,0.06134190536639299
cest,0,0.4287581699346405
cest,2,0.05991730025343471
cest,3,0.0018674136321195146
cest,1,0.5094571161798053
membres,0,0.9332592798296769
membres,2,0.0012959363139868555
membres,1,0.0654447838563362
telle,0,0.9190861494526416
telle,2,0.0019038553069966682
telle,1,0.07900999524036173
taxe,0,0.9190861494526416
taxe,2,0.0019038553069966682
taxe,1,0.07900999524036173
concerne,0,0.24561403508771928
concerne,2,0.16666666666666666
concerne,3,0.008771929824561403
concerne,1,0.5789473684210527
en,0,0.6656217831761164
en,2,0.021266566188903234
en,3,0.00043128326533743846
en,1,0.3126803673696429
a,0,0.9283282754980868
a,2,0.0014777675155033647
a,1,0.07019395698640982
comme,0,0.9362423447069116
comme,2,0.0012029746281714785
comme,1,0.06255468066491689
agissant,0,0.25668825910931176
agissant,2,0.04846153846153846
agissant,3,0.0009716599190283401
agissant,1,0.6938785425101215
evans,0,0.9362423447069116
evans,2,0.0012029746281714785
evans,1,0.06255468066491689
mardi,0,0.5481376518218624
mardi,2,0.03817813765182186
mardi,3,0.0008906882591093117
mardi,1,0.4127935222672065
mercredi,0,0.8567251461988304
mercredi,2,0.005847953216374269
mercredi,1,0.13742690058479531
ppe­de,2,0.11889915943886993
ppe­de,0,0.10058856603767642
ppe­de,7,0.09738822836425261
ppe­de,9,0.0020726596349536094
ppe­de,10,3.149938654944695e-5
ppe­de,8,0.027073722739249653
ppe­de,6,0.12332482324906723
ppe­de,4,0.09482417829912762
ppe­de,3,0.13196982988756295
ppe­de,5,0.09802766591120637
ppe­de,1,0.20579966705148417
s,0,0.3290202429149798
s,2,0.04535222672064777
s,3,0.0009554655870445344
s,1,0.624672064777328
pour,0,0.9214054553860379
pour,2,0.0018492834026814608
pour,1,0.07674526121128063
groupe,0,0.26629664287122606
groupe,2,0.048296085801288774
groupe,3,0.0009138450657060861
groupe,1,0.684493426261779
les,0,0.9332592798296769
les,2,0.0012959363139868555
les,1,0.0654447838563362
lundi,0,0.3311093117408907
lundi,2,0.04740890688259109
lundi,3,0.0009716599190283401
lundi,1,0.6205101214574898
de,0,0.6997179281225563
de,2,0.02215933331720042
de,3,0.000480009494110436
de,1,0.2776427290661329
la,0,0.9004827020184456
la,2,0.005377487286594635
la,3,0.00013513271821449934
la,1,0.09400467797674525
demande,0,0.5932634665008479
demande,2,0.032341376961006044
demande,3,0.0006981445293866094
demande,1,0.3736970120087594
situation,0,0.9232558139534883
situation,2,0.0017441860465116279
situation,1,0.075
ne,0,0.899906629318394
ne,2,0.002987861811391223
ne,1,0.09710550887021475
javais,0,0.7559838056680162
javais,2,0.020348178137651822
javais,3,0.0005182186234817814
javais,1,0.2231497975708502
bien,0,0.9068491402686062
bien,2,0.002552078348805308
bien,1,0.09059878138258845
reprise,0,0.26931818181818185
reprise,4,0.0011363636363636363
reprise,2,0.15
reprise,3,0.023863636363636365
reprise,1,0.5556818181818182
,0,0.8567251461988304
,2,0.005847953216374269
,1,0.13742690058479531
