french,fertility,prob
debout,0,0.9036949685534591
debout,2,0.002751572327044025
debout,1,0.09355345911949685
daccord,0,0.9362423447069116
daccord,2,0.0012029746281714785
daccord,1,0.06255468066491689
je,0,0.9304293175769291
je,2,0.0014664501906861368
je,1,0.06810423223238474
ferai,0,0.3031522538799605
ferai,4,0.17214048801729148
ferai,2,0.1436292093993458
ferai,3,0.2294545141687254
ferai,5,0.0154899926079269
ferai,6,0.00032658565235484056
ferai,1,0.13580695627439515
segni,0,0.9068491402686062
segni,2,0.002552078348805308
segni,1,0.09059878138258845
si,7,0.029005989635910896
si,4,0.15006056935190792
si,0,0.025548489131166297
si,9,4.2062049936065684e-5
si,2,0.17722424120061916
si,3,0.2611632680530318
si,5,0.10341375597281109
si,8,0.0024395988962918097
si,6,0.08071707382731005
si,1,0.17038495188101488
cest,0,0.3204481792717087
cest,4,0.010404161664665866
cest,2,0.25250100040016005
cest,3,0.08739495798319327
cest,5,0.0003201280512204882
cest,1,0.3289315726290516
en,0,0.9362423447069116
en,2,0.0012029746281714785
en,1,0.06255468066491689
comme,0,0.9362423447069116
comme,2,0.0012029746281714785
comme,1,0.06255468066491689
evans,0,0.9362423447069116
evans,2,0.0012029746281714785
evans,1,0.06255468066491689
pour,0,0.9214054553860379
pour,2,0.0018492834026814608
pour,1,0.07674526121128063
de,0,0.8216486009579027
de,2,0.01577010335265944
de,3,0.000544492059490799
de,1,0.16203680362994707
la,0,0.931608146963657
la,2,0.0014339016388519778
la,1,0.06695795139749104
javais,0,0.9331983805668016
javais,2,0.0013360323886639676
javais,1,0.06546558704453441
bien,0,0.9068491402686062
bien,2,0.002552078348805308
bien,1,0.09059878138258845
reprise,0,0.26931818181818185
reprise,4,0.0011363636363636363
reprise,2,0.15
reprise,3,0.023863636363636365
reprise,1,0.5556818181818182
