fre,eng,prob
null,so,6.373350234503649e-27
null,short,1.5731851875404708e-27
null,at,1.289665454427079e-26
null,people,6.317770779541139e-31
null,a,0.03397402309809431
null,excellent,3.903120150985521e-28
null,tomorrow,1.289665454427079e-26
null,period,3.973588423176248e-28
null,it,7.226963868147397e-8
null,business,1.1133582740839521e-21
null,work,4.312679420369636e-30
null,the,0.46134290628390123
null,him,3.903120150985521e-28
null,does,5.303524999671454e-28
null,,1.8482400011630064e-16
null,ppe-de,1.1191621626982257e-25
null,room,3.079174698968498e-27
null,concerns,4.947022169612056e-28
null,endorse,6.067204535717062e-26
null,also,2.828248768501478e-22
null,feasible,5.303524999671454e-28
null,against,4.980727608625517e-24
null,interim,3.973588423176248e-28
null,session,1.0180925344545924e-30
null,irresponsible,2.7454541889457568e-31
null,monday,1.7835148472411358e-29
null,volatile,6.317770779541139e-31
null,resumption,1.0180925344545924e-30
null,amended,5.699980989704046e-29
null,call,4.592826182770186e-35
null,by,6.429388732117136e-31
null,silence,5.14430579695625e-24
null,have,2.5754285279449315e-17
null,did,5.0549199310467204e-26
null,you,1.3655222022219972e-12
null,light,1.9928765855434595e-30
null,observed,1.371859759093696e-26
null,group,1.6540999417033692e-23
null,do,3.4954430661258486e-15
null,suggested,1.381040973589582e-29
null,accordance,4.92163330710652e-27
null,report,3.903120150985521e-28
null,not,9.30639745330092e-15
null,third,1.6435669152981845e-31
null,final,3.919658148234123e-27
null,for,5.544437277009097e-11
null,transport,1.5360100353830088e-24
null,military,3.816129195212156e-27
null,please,1.5374276082686183e-28
null,alexander,3.077038944199265e-29
null,declared,3.02911673364787e-29
null,hell,9.845461475877107e-30
null,refuse,2.7454541889457568e-31
null,mr,1.49404246102437e-10
null,thus,5.699980989704046e-29
null,president,7.631102359951905e-15
null,segni,6.373350234503649e-27
null,now,6.788059529689551e-31
null,decisions,7.040153998780375e-29
null,relating,1.4735324351610865e-22
null,done,4.312679420369636e-30
null,one,1.6909592466388272e-19
null,therefore,4.92163330710652e-27
null,road,6.429388732117136e-31
null,evans,1.381040973589582e-29
null,this,0.04541808232344574
null,out,1.7866600445630566e-30
null,hear,6.788059529689551e-31
null,agenda,1.1191621626982257e-25
null,wednesday,2.141035404920305e-31
null,all,3.125277327775949e-14
null,province,9.845461475877107e-30
null,remains,4.312679420369636e-30
null,just,2.5086495632297306e-27
null,addition,1.7866600445630566e-30
null,we,3.767121417328998e-17
null,enforcement,4.312679420369636e-30
null,was,1.4198804744049802e-16
null,agrees,1.381040973589582e-29
null,quite,2.1726385193521713e-24
null,will,1.6033211298543508e-20
null,need,1.7866600445630566e-30
null,principle,4.92163330710652e-27
null,his,3.903120150985521e-28
null,future,3.816129195212156e-27
null,cox,2.734892363598299e-31
null,as,2.0782105710777176e-22
null,to,0.08905402668855443
null,seems,1.103339734076233e-28
null,madam,1.710782820153161e-15
null,solution,1.103339734076233e-28
null,taken,1.1191621626982257e-25
null,in,4.067416544699575e-5
null,rejected,3.806877240247802e-26
null,amendments,5.024183240411164e-21
null,dangerous,1.5360100353830088e-24
null,then,1.5477838280102686e-19
null,gladly,6.373350234503649e-27
null,eu,2.7454541889457568e-31
null,transparency,1.7866600445630566e-30
null,hänsch,2.734892363598299e-31
null,pm,1.289665454427079e-26
null,off,1.1191621626982257e-25
null,greater,1.7866600445630566e-30
null,applause,6.140121759479402e-28
null,said,6.317770779541139e-31
null,some,9.845461475877107e-30
null,should,2.5086495632297306e-27
null,competitive,3.973588423176248e-28
null,order,4.668230446197272e-16
null,no,5.024183240411164e-21
null,welcomed,4.92163330710652e-27
null,met,7.945620512186946e-29
null,take,1.289665454427079e-26
null,may,2.64566673495884e-26
null,positions,2.64566673495884e-26
null,favour,1.6918964522053745e-22
null,already,1.61840043328837e-18
null,parliament,3.806877240247802e-26
null,happen,8.817226112712948e-33
null,pity,6.026838155543689e-32
null,check,2.0182895114734107e-29
null,acceptable,2.734892363598299e-31
null,greatly,4.92163330710652e-27
null,tuesday,1.7835148472411358e-29
null,proposed,1.7835148472411358e-29
null,them,2.43110866261403e-19
null,situation,6.317770779541139e-31
null,rose,1.371859759093696e-26
null,house,3.887055589689198e-20
null,know,1.0087284402675004e-29
null,from,6.140121759479402e-28
null,like,5.265164085201377e-15
null,goods,1.5360100353830088e-24
null,issue,1.5731851875404708e-27
null,presidency,3.02911673364787e-29
null,risk,3.816129195212156e-27
null,fact,1.550330026615299e-20
null,sense,6.026838155543689e-32
null,debate,6.621019010780065e-32
null,of,0.0013060772070139924
null,ask,5.045632715140165e-26
null,superb,2.1726385193521713e-24
null,positive,1.9928765855434595e-30
null,examined,1.9928765855434595e-30
null,is,0.3688598699903216
null,request,3.94216738702332e-16
null,properly,2.64566673495884e-26
null,however,5.303524999671454e-28
null,has,2.7801641357051547e-10
null,safety,4.363691540681114e-30
null,standards,4.947022169612056e-28
null,congratulate,3.903120150985521e-28
null,kind,7.040153998780375e-29
null,on,8.776047434613477e-16
null,personal,7.945620512186946e-29
null,speaking,6.788059529689551e-31
null,nikitin,3.077038944199265e-29
null,states,2.7454541889457568e-31
null,subsidiarity,4.92163330710652e-27
null,wurtz,6.788059529689551e-31
null,been,9.031913515210663e-10
null,i,4.265847298650067e-6
null,result,3.02911673364787e-29
null,directive,9.33990442184703e-28
null,requesting,1.1191621626982257e-25
null,pse,6.140121759479402e-28
null,item,1.1191621626982257e-25
null,place,1.289665454427079e-26
null,embargo,2.7454541889457568e-31
null,what,1.0087284402675004e-29
null,workable,1.103339734076233e-28
null,edge,3.973588423176248e-28
null,adopted,6.851905576381646e-16
null,reflect,2.64566673495884e-26
null,second,4.947022169612056e-28
null,tax,7.040153998780375e-29
null,me,1.439298414903677e-23
null,renew,2.7454541889457568e-31
null,few,9.998673816391433e-20
null,urge,6.067204535717062e-26
applaudissements,the,3.62480951525625e-8
applaudissements,pse,0.33331099141981824
applaudissements,applause,0.33331099141981824
applaudissements,from,0.33331099141981824
applaudissements,group,6.698949245028601e-5
et,amendments,0.046057118677122165
et,no,0.046057118677122165
et,have,0.12988106293669202
et,relating,0.12988106293669208
et,tuesday,0.12988106293669205
et,been,0.12988101017310555
et,to,5.645353202366207e-5
et,proposed,0.12988106293669205
et,and,0.1285429842571661
et,monday,0.12988106293669205
lui,point,0.008867531698687488
lui,mentioned,0.0770313270943486
lui,has,0.06165344845679638
lui,my,0.06778409480767666
lui,third,0.33191176326883226
lui,also,0.33191176326883226
lui,been,0.06776588461803777
lui,already,0.05307418678678863
vote,madam,4.647461886334995e-11
vote,place,0.0010939606210831389
vote,presidency,2.5694527304733025e-6
vote,at,0.0010939606210831389
vote,take,0.0010939606210831389
vote,already,5.725966364610166e-7
vote,tomorrow,0.0010939606210831389
vote,vote,0.9923327082795879
vote,declared,2.5694527304733025e-6
vote,will,0.001093960621083138
vote,pm,0.0010939606210831389
vote,result,2.5694527304733025e-6
vote,has,8.286719215843785e-8
vote,the,9.501785419497545e-8
vote,of,1.1084864360235236e-6
vote,president,4.5631803892653834e-14
vote,,0.0010939606210831373
y,there,0.00024179633370454727
y,contribution,5.9179320013425444e-5
y,is,0.39669616371486116
y,a,0.6015269820944807
y,military,0.00024179683287527178
y,this,7.679588644797553e-10
y,risk,0.00024179683287527178
y,in,0.00015649926712203325
y,coup,0.00024179683287527178
y,fact,0.00024179683284273617
y,directive,5.9179320013425444e-5
y,the,7.1378451635662095e-12
y,future,0.00024179683287527178
y,of,6.395278240572984e-13
y,to,5.1215009724704965e-5
beaucoup,ask,0.25420143225329134
beaucoup,is,3.9637611363884575e-14
beaucoup,not,1.085960628646031e-8
beaucoup,lot,0.25420143225329134
beaucoup,it,0.25420137409473853
beaucoup,to,4.890315331286243e-7
beaucoup,a,0.23739526150749973
esprit,a,0.0013300429557487404
esprit,examined,0.142516649623365
esprit,i,0.0009821006853645336
esprit,light,0.142516649623365
esprit,it,0.14251662938581963
esprit,hope,0.142516649623365
esprit,will,0.142516649623365
esprit,be,0.14251664958788607
esprit,in,7.132926835607919e-5
esprit,positive,0.142516649623365
des,decisions,2.7499730607931516e-8
des,amended,2.2264845586381604e-8
des,a,3.487261087047874e-12
des,was,2.2264845586381594e-8
des,this,7.317739769068583e-9
des,adopted,0.5033027679047694
des,have,2.7499730607931532e-8
des,also,2.7499730607931532e-8
des,been,2.7499730538565966e-8
des,business,2.2264844970432652e-8
des,against,8.263520167680458e-11
des,tax,2.7499730607931516e-8
des,the,2.5722524911878943e-17
des,of,0.49669694836875733
des,kind,2.7499730607931516e-8
des,thus,2.2264845586381604e-8
des,order,2.2264845586381555e-8
il,there,9.587471713360762e-6
il,done,1.0835004580748571e-8
il,is,0.4879144217705074
il,nikitin,7.730630498077521e-8
il,enforcement,1.0835004580748571e-8
il,a,1.2247968528962571e-5
il,workable,2.771986950009206e-7
il,military,9.587491505990077e-6
il,this,5.346229073655956e-9
il,that,4.111716787326051e-10
il,risk,9.587491505990077e-6
il,it,7.730629250179102e-8
il,alexander,7.730630498077521e-8
il,solution,2.771986950009206e-7
il,in,6.205355861712833e-6
il,coup,9.587491505990077e-6
il,fact,9.587491504700014e-6
il,business,1.0835004063090517e-8
il,work,1.0835004580748571e-8
il,the,0.005443809843377356
il,case,7.730630498077521e-8
il,me,2.771986950009208e-7
il,be,2.7384981411900916e-9
il,future,9.587491505990077e-6
il,all,1.0835004580747316e-8
il,of,0.506564298593393
il,remains,1.0835004580748571e-8
il,seems,2.771986950009206e-7
il,to,1.317634716956926e-11
minimales,my,0.0016725771718825912
minimales,already,0.0004939787527771488
minimales,it,0.03983746709244505
minimales,been,0.001671404878902281
minimales,point,1.1444225095363956e-5
minimales,second,0.23773034414898972
minimales,has,0.0005426292279422426
minimales,mentioned,0.004849121675735521
minimales,minimum,0.23773034414898972
minimales,the,3.7926095306158873e-10
minimales,standards,0.23773034414898972
minimales,concerns,0.23773034414898972
qui,now,1.282539738563836e-7
qui,decisions,1.3301706076018874e-5
qui,relating,4.0452841883194204e-8
qui,speaking,1.282539738563836e-7
qui,is,2.6640243234914393e-10
qui,we,0.0308591828901603
qui,not,2.9395812353011103e-15
qui,request,9.611199572559692e-8
qui,what,1.9058971189101455e-6
qui,a,1.6867991418385015e-9
qui,this,0.02798360757240185
qui,adopted,4.107529367146669e-6
qui,wurtz,1.282539738563836e-7
qui,have,1.3301706076018869e-5
qui,also,1.3301706076018881e-5
qui,been,1.330170604246653e-5
qui,hear,1.282539738563836e-7
qui,happening,1.9058971189101455e-6
qui,against,0.9410614413566297
qui,tax,1.3301706076018874e-5
qui,wednesday,4.045284188319414e-8
qui,mr,2.986286867095743e-8
qui,do,1.427185926238106e-6
qui,of,3.896585676162691e-6
qui,kind,1.3301706076018874e-5
qui,shall,8.470873296633717e-8
qui,know,1.9058971189101455e-6
qui,to,2.3936781396403964e-9
poettering,poettering,0.751402755901378
poettering,you,0.06660972473804647
poettering,thank,0.1026879810677384
poettering,mr,0.07929953829283708
semble,this,0.004786693486385843
semble,me,0.248187118343622
semble,seems,0.248187118343622
semble,to,1.1797312517288981e-5
semble,solution,0.248187118343622
semble,be,0.0024518873086652737
semble,a,1.148517943666091e-6
semble,workable,0.248187118343622
cas,of,1.4585011239141068e-6
cas,the,1.745726455123847e-7
cas,is,9.399339265934055e-5
cas,case,0.2499761034713405
cas,it,0.24997606311954976
cas,alexander,0.2499761034713405
cas,nikitin,0.2499761034713405
que,madam,6.855550052830517e-11
que,met,5.438751693541837e-6
que,not,1.1888499679808187e-13
que,request,5.433639117157351e-6
que,my,2.5237820580557456e-6
que,but,5.438751693541837e-6
que,hänsch,1.872025029556926e-8
que,a,3.494935934735088e-11
que,would,1.7104361873922225e-8
que,workable,7.552325004768523e-6
que,this,0.05219087213799974
que,solution,7.552325004768523e-6
que,been,2.52188886264283e-6
que,acceptable,1.872025029556926e-8
que,has,1.7795576793368476e-6
que,you,1.04882911974753e-12
que,me,7.552325004768527e-6
que,be,0.9145002077862403
que,mr,4.171301926828741e-11
que,president,8.795868674197545e-12
que,cox,1.872025029556926e-8
que,personal,5.438751693541837e-6
que,seems,7.552325004768523e-6
que,to,0.033250062232648606
vous,endorse,2.7408606900246584e-7
vous,call,2.074810016106214e-16
vous,not,7.318236548601538e-20
vous,would,0.08193671841740204
vous,hänsch,1.2354880945099511e-12
vous,for,0.0014438600033405086
vous,please,0.02330466655561133
vous,this,0.18473103523448353
vous,silence,7.273776808433839e-6
vous,rise,0.02330466655561133
vous,minutes,7.273776808433839e-6
vous,acceptable,1.2354880945099511e-12
vous,i,5.196635194720645e-13
vous,either,2.074810016106214e-16
vous,did,2.0748100160840112e-16
vous,you,0.6384284833573055
vous,me,2.074810016106214e-16
vous,be,1.4068875081856016e-13
vous,mr,2.7529513696849937e-15
vous,cox,1.2354880945099511e-12
vous,to,0.023530807590509305
vous,then,0.023304666555611336
vous,urge,2.7408606900246584e-7
indonésie,volatile,0.12500024745189692
indonésie,there,0.12500006985145726
indonésie,extremely,0.12500024745189692
indonésie,the,4.631061940375521e-7
indonésie,situation,0.12500024745189692
indonésie,is,4.169036952953486e-6
indonésie,as,0.1249938132940141
indonésie,have,0.1250002474518969
indonésie,people,0.12500024745189692
indonésie,said,0.12500024745189692
point,is,2.4291035957920912e-14
point,one,5.323274589648261e-8
point,third,2.232122717266828e-12
point,would,5.323217317232143e-8
point,my,0.0003475914543320448
point,final,5.3232745896482664e-8
point,already,0.00016015447619870454
point,that,1.230086785145344e-6
point,this,6.553945947820262e-10
point,it,1.1258528521531878e-9
point,taken,1.5199303809367339e-6
point,been,0.00034740320002956136
point,also,2.232122717266829e-12
point,i,8.721232845666855e-13
point,off,1.5199303809367339e-6
point,point,0.9982898369962632
point,second,6.718534222630256e-9
point,has,0.00018102979831473827
point,mentioned,0.0006618207626501369
point,the,9.886169376547806e-12
point,requesting,1.5199303809367339e-6
point,minimum,6.718534222630256e-9
point,agenda,1.5199303809367339e-6
point,standards,6.718534222630256e-9
point,group,5.351445689626059e-12
point,be,1.5188038145078907e-6
point,item,1.5199303809367339e-6
point,mention,5.3232745896482664e-8
point,to,2.4677849705413456e-13
point,ppe-de,1.5199303809367339e-6
point,like,5.3232685964697715e-8
point,concerns,6.718534222630256e-9
respect,all,0.16561782333608785
respect,of,8.12684979734357e-6
respect,business,0.1656178154234755
respect,the,1.6284753354048401e-13
respect,is,6.067854067557846e-10
respect,done,0.165617823336107
respect,that,0.006284940439263053
respect,remains,0.165617823336107
respect,enforcement,0.165617823336107
respect,work,0.165617823336107
formule,this,0.004786693486385843
formule,me,0.248187118343622
formule,seems,0.248187118343622
formule,to,1.1797312517288981e-5
formule,solution,0.248187118343622
formule,be,0.0024518873086652737
formule,a,1.148517943666091e-6
formule,workable,0.248187118343622
à,goods,8.142419837788766e-11
à,we,5.145217801677404e-12
à,was,5.66230967720397e-8
à,that,1.1155618678163558e-8
à,vote,5.499095063774844e-10
à,quite,0.005284691402051616
à,also,1.7124358688792672e-7
à,will,3.136961753106535e-5
à,against,0.012115042670380743
à,of,0.012553466711547258
à,superb,0.005284691402051616
à,request,1.2373272117838178e-9
à,silence,1.1671963208971315e-10
à,rise,3.7396144781215526e-7
à,have,1.712435868879267e-7
à,safety,1.061417394602716e-8
à,kind,1.7124358688792664e-7
à,shall,1.0905238163425613e-9
à,dangerous,8.142419837788766e-11
à,then,3.7396144781215505e-7
à,advisers,1.061417394602716e-8
à,speaking,1.6511168109024102e-9
à,thought,0.005284691402051616
à,for,0.5093469880297673
à,transport,8.142419837788766e-11
à,please,3.7396144781215526e-7
à,minutes,1.1671963208971315e-10
à,wurtz,1.6511168109024102e-9
à,been,1.7124358645598044e-7
à,pm,3.136961753106536e-5
à,i,0.005284615517247552
à,mr,3.8444878549807664e-10
à,now,1.6511168109024102e-9
à,decisions,1.7124358688792664e-7
à,place,3.136961753106536e-5
à,at,3.136961753106536e-5
à,take,3.136961753106536e-5
à,a,2.171552534367487e-11
à,tomorrow,3.136961753106536e-5
à,this,0.43933909394273307
à,adopted,5.287953726069789e-8
à,it,0.0052846899392535035
à,hear,1.6511168109024102e-9
à,the,1.4005648448681877e-7
à,tax,1.7124358688792664e-7
à,,3.1369617531065316e-5
normes,my,0.0016725771718825912
normes,already,0.0004939787527771488
normes,it,0.03983746709244505
normes,been,0.001671404878902281
normes,point,1.1444225095363956e-5
normes,second,0.23773034414898972
normes,has,0.0005426292279422426
normes,mentioned,0.004849121675735521
normes,minimum,0.23773034414898972
normes,the,3.7926095306158873e-10
normes,standards,0.23773034414898972
normes,concerns,0.23773034414898972
est-ce,hänsch,0.24613595684119927
est-ce,mr,0.000548447469891219
est-ce,you,1.379012325562076e-5
est-ce,this,1.2204630246061272e-5
est-ce,cox,0.24613595684119927
est-ce,to,0.008099370352599557
est-ce,would,0.22489007409224676
est-ce,be,0.028028242808162834
est-ce,acceptable,0.24613595684119927
assurer,all,0.16561782333608785
assurer,of,8.12684979734357e-6
assurer,business,0.1656178154234755
assurer,the,1.6284753354048401e-13
assurer,is,6.067854067557846e-10
assurer,done,0.165617823336107
assurer,that,0.006284940439263053
assurer,remains,0.165617823336107
assurer,enforcement,0.165617823336107
assurer,work,0.165617823336107
lassemblée,agrees,0.13275818986041807
lassemblée,evans,0.13275818986041807
lassemblée,i,0.0001496290077529691
lassemblée,has,0.08827554284759268
lassemblée,the,3.759638968112326e-8
lassemblée,if,0.13275818986041807
lassemblée,mr,0.005693083660133863
lassemblée,do,0.10902767462021647
lassemblée,shall,0.00031240438764018293
lassemblée,as,0.13275067857818384
lassemblée,house,0.13275818986041807
lassemblée,suggested,0.13275818986041807
nous,now,1.801902072214116e-14
nous,they,7.02296783235241e-10
nous,speaking,1.801902072214116e-14
nous,is,3.742816541734083e-17
nous,we,0.9999888566795975
nous,not,9.283678582071327e-14
nous,request,1.3503238851414924e-14
nous,fuster,5.357584206717003e-13
nous,what,2.677686986788185e-13
nous,may,7.02296783235241e-10
nous,positions,7.02296783235241e-10
nous,correct,7.02296783235241e-10
nous,this,7.295857451379017e-13
nous,adopted,7.02296783135158e-10
nous,wurtz,1.801902072214116e-14
nous,properly,7.02296783235241e-10
nous,reflect,7.02296783235241e-10
nous,hear,1.801902072214116e-14
nous,check,5.357584206717003e-13
nous,happening,2.677686986788185e-13
nous,against,6.284986800928799e-16
nous,the,4.928070523254407e-20
nous,if,7.022967832352412e-10
nous,necessary,7.02296783235241e-10
nous,all,4.00388676725495e-14
nous,mr,3.811647706058875e-6
nous,do,1.1661863942553772e-6
nous,them,7.022967832352401e-10
nous,berenguer,5.357584206717003e-13
nous,shall,6.157757678509636e-6
nous,know,2.677686986788185e-13
nous,then,7.022967832352408e-10
aura,tomorrow,0.14285678509652813
aura,place,0.14285678509652813
aura,the,4.4354572629177565e-11
aura,vote,2.5042799484982506e-6
aura,at,0.14285678509652813
aura,take,0.14285678509652813
aura,will,0.14285678509652816
aura,,0.142856785096528
aura,pm,0.14285678509652813
daucuns,volatile,0.12500024745189692
daucuns,there,0.12500006985145726
daucuns,extremely,0.12500024745189692
daucuns,the,4.631061940375521e-7
daucuns,situation,0.12500024745189692
daucuns,is,4.169036952953486e-6
daucuns,as,0.1249938132940141
daucuns,have,0.1250002474518969
daucuns,people,0.12500024745189692
daucuns,said,0.12500024745189692
clos,the,3.4684924296974248e-6
clos,is,0.0006290292113650176
clos,debate,0.49968375114810265
clos,closed,0.49968375114810265
leur,them,0.13633143116307653
leur,this,1.307118883161397e-6
leur,competitive,0.13633143116307653
leur,edge,0.13633143116307653
leur,the,0.04564938284672912
leur,period,0.13633143116307653
leur,interim,0.13633143116307653
leur,gives,0.13633143116307653
leur,a,2.929191802855568e-5
leur,for,0.1363314311378999
coup,there,0.15043823485873967
coup,is,6.948833364021937e-9
coup,a,2.395623615527857e-10
coup,military,0.15043854542739696
coup,risk,0.15043854542739696
coup,in,0.09736902599728016
coup,coup,0.15043854542739696
coup,fact,0.15043854540715437
coup,the,4.4409475141752276e-9
coup,future,0.15043854542739696
coup,of,3.978945235447187e-10
présidente,madam,0.1831103082509055
présidente,met,8.504440213521742e-15
présidente,presidency,3.2421561187794698e-15
présidente,not,1.8589750084648428e-22
présidente,request,1.2316511088978346e-5
présidente,my,3.946374983469146e-15
présidente,but,8.504440213521742e-15
présidente,would,3.880351224806094e-12
présidente,a,8.065880901238445e-5
présidente,already,7.225070406929276e-16
présidente,parliament,4.0746169339760144e-12
présidente,vote,1.3795132577774274e-17
présidente,been,3.943414641076465e-15
présidente,declared,3.2421561187794698e-15
présidente,rejected,4.0746169339760144e-12
présidente,comments,4.721067075129211e-13
présidente,result,3.2421561187794698e-15
présidente,point,2.305903622825227e-6
présidente,i,6.7082126352812254e-18
présidente,has,3.954664250511456e-8
présidente,make,4.721067075129211e-13
présidente,the,8.104837459539072e-19
présidente,of,9.575868784288218e-6
présidente,few,4.721067075129211e-13
présidente,president,0.8167801832963837
présidente,on,2.3058944212281392e-6
présidente,order,2.305904803797567e-6
présidente,personal,8.504440213521742e-15
présidente,to,3.7326988449933984e-13
présidente,like,4.720725850321731e-13
lieu,place,0.1279700020010206
lieu,there,0.030553814637419945
lieu,is,0.0004931558404059702
lieu,at,0.1279700020010206
lieu,take,0.1279700020010206
lieu,for,0.030553814631199702
lieu,tomorrow,0.1279700020010206
lieu,vote,2.2433145881302992e-6
lieu,pm,0.1279700020010206
lieu,will,0.12797000200102046
lieu,amendments,0.0060265714460449645
lieu,the,3.9732482739793976e-11
lieu,no,0.0060265714460449645
lieu,,0.12797000200102035
lieu,room,0.030553814637420056
troisième,point,0.008867531698687488
troisième,mentioned,0.0770313270943486
troisième,has,0.06165344845679638
troisième,my,0.06778409480767666
troisième,third,0.33191176326883226
troisième,also,0.33191176326883226
troisième,been,0.06776588461803777
troisième,already,0.05307418678678863
travaux,of,0.05436790213117454
travaux,amended,0.17862481978038747
travaux,the,2.0636484357615566e-10
travaux,thus,0.17862481978038747
travaux,order,0.17862481978038708
travaux,adopted,0.05250800370211524
travaux,was,0.17862481978038733
travaux,business,0.1786248148387961
émettre,should,0.32118023219616626
émettre,i,4.455768233990811e-6
émettre,make,0.06081121171451858
émettre,few,0.06081121171451858
émettre,to,0.054079029813226674
émettre,comments,0.06081121171451858
émettre,like,0.06083773059484357
émettre,a,0.06028468428780752
émettre,just,0.32118023219616626
débat,the,3.4684924296974248e-6
débat,is,0.0006290292113650176
débat,debate,0.49968375114810265
débat,closed,0.49968375114810265
le,goods,2.003234247876538e-23
le,issue,9.41434805203799e-19
le,presidency,1.812701991263816e-20
le,we,2.0824181574511664e-23
le,enforcement,8.659792177187017e-14
le,was,3.411016411295404e-20
le,that,3.14407792575353e-8
le,vote,7.00072608832651e-15
le,also,9.835530559261327e-23
le,will,7.717692459111027e-18
le,an,2.859878612332031e-19
le,debate,3.96218944344976e-23
le,his,2.3357282970448442e-19
le,thank,1.3647607901982344e-19
le,of,2.0510639572571887e-5
le,to,7.581427169558594e-24
le,madam,3.2786995128454106e-25
le,amended,3.4110164112954054e-20
le,is,7.2050862311128015e-9
le,request,1.392000456042359e-17
le,and,8.152369581324225e-18
le,correct,1.5832355700946817e-17
le,silence,6.865411780540569e-23
le,closed,3.96218944344976e-23
le,properly,1.5832355700946817e-17
le,taken,6.697356553925486e-17
le,in,9.413559273836103e-19
le,rejected,2.278134043907828e-17
le,point,4.1795958157098737e-16
le,minimum,2.960426330906951e-19
le,has,5.315273363615557e-10
le,safety,2.6113461581679838e-21
le,you,4.119031319558947e-20
le,standards,2.960426330906951e-19
le,observed,8.209564489279671e-18
le,group,2.3580382570091664e-22
le,congratulate,2.3357282970448442e-19
le,do,1.7358349879608637e-15
le,shall,1.6934027082789035e-19
le,dangerous,2.003234247876538e-23
le,on,2.335717763378469e-19
le,then,1.583235570094684e-17
le,advisers,2.6113461581679838e-21
le,gladly,3.813978026259019e-18
le,they,1.5832355700946817e-17
le,report,2.3357282970448442e-19
le,not,9.66847393116315e-29
le,my,1.5316121935298757e-14
le,third,9.835530559261326e-23
le,for,5.597713905600137e-22
le,transport,2.003234247876538e-23
le,minutes,6.865411780540569e-23
le,declared,1.812701991263816e-20
le,been,1.53078267778208e-14
le,pm,7.71769245911103e-18
le,i,1.597974411684875e-15
le,off,6.697356553925486e-17
le,result,1.812701991263816e-20
le,mentioned,2.916218846502127e-14
le,requesting,6.697356553925486e-17
le,if,1.5832355700946848e-17
le,necessary,1.5832355700946817e-17
le,be,6.6923924995515e-17
le,mr,1.0434073776558964e-21
le,thus,3.4110164112954054e-20
le,president,1.0765296507378464e-19
le,item,6.697356553925486e-17
le,order,3.411016411295397e-20
le,segni,3.813978026259019e-18
le,important,2.859878612332031e-19
le,place,7.71769245911103e-18
le,relating,1.281251098300043e-22
le,so,3.813978026259019e-18
le,short,9.41434805203799e-19
le,done,8.659792177187017e-14
le,at,7.71769245911103e-18
le,one,9.41434805203799e-19
le,may,1.5832355700946817e-17
le,a,9.299289538950746e-24
le,positions,1.5832355700946817e-17
le,already,9.684927805839672e-10
le,excellent,2.3357282970448442e-19
le,parliament,2.278134043907828e-17
le,tomorrow,7.71769245911103e-18
le,take,7.71769245911103e-18
le,this,2.887902853856728e-20
le,adopted,3.4844689154117137e-11
le,it,4.9609101000249744e-20
le,reflect,1.5832355700946817e-17
le,business,1.0381920600842212e-8
le,work,8.659792177187017e-14
le,second,2.960426330906951e-19
le,the,0.9999794387972722
le,agenda,6.697356553925486e-17
le,wednesday,1.2812510983000423e-22
le,all,8.659792177186014e-14
le,them,1.5832355700946817e-17
le,him,2.3357282970448442e-19
le,remains,8.659792177187017e-14
le,rose,8.209564489279671e-18
le,house,8.209564489279679e-18
le,ppe-de,6.697356553925486e-17
le,,7.717692459111019e-18
