french,fertility,prob
ceci,1,0.6052911595054039
monsieur,0,0.8517159938990018
monsieur,2,0.004540063285878872
monsieur,1,0.14374394281511935
le,0,0.4770122402175711
le,2,0.041209159581933844
le,3,0.000622937279981385
le,1,0.4811556629205137
des,0,0.9059438506203187
des,2,0.001742712479987393
des,1,0.092313436899694
debout,0,0.8357764468518035
debout,2,0.0065712795557205175
debout,1,0.157652273592476
daccord,0,0.9006535815252601
daccord,2,0.0018590714400235028
daccord,1,0.09748734703471637
je,0,0.31886630028129015
je,2,0.062261658298434726
je,3,0.0010392649353325152
je,1,0.6178327764849426
dans,0,0.9059438506197577
dans,2,0.0017427124800310266
dans,1,0.09231343690021127
ferai,4,0.01069601419825269
ferai,2,0.6603359002102765
ferai,3,0.218132420204038
ferai,5,5.97573122307492e-5
ferai,1,0.11077590807520195
merci,4,0.05299502198758114
merci,3,0.0005307494200633589
merci,5,0.9414289853814436
merci,6,0.005045243210911736
il,0,0.13908972850085338
il,2,0.09614344437107213
il,3,0.0014408653824310056
il,1,0.7633259617456435
lirrecevabilité,7,0.007216446122917464
lirrecevabilité,9,0.00010141464200974845
lirrecevabilité,8,0.9926766546090423
lirrecevabilité,6,5.484626030498684e-6
segni,0,0.8518045058290836
segni,2,0.004540955238138165
segni,1,0.14365453893277827
au,0,0.9254201169878633
au,2,0.0005607909388313619
au,1,0.07401909207330527
larticle,0,0.9254201174638272
larticle,2,0.0005607909044694383
larticle,1,0.07401909163170337
si,7,0.9967424673145052
si,5,8.228237633722956e-6
si,8,0.0006953967431226101
si,6,0.0025539077047385178
qui,0,0.9127204568346498
qui,2,0.0006648730504588962
qui,1,0.08661467011489134
un,0,0.925420116683808
un,2,0.000560790960782437
un,1,0.07401909235540956
soutenus,0,0.8748831792283387
soutenus,2,0.0025223913159285517
soutenus,1,0.12259442945573286
cest,0,0.8384493622735598
cest,2,0.006400579817803558
cest,1,0.15515005790863665
cas,0,0.830270085950147
cas,2,0.004498154720283153
cas,1,0.16523175932956988
concerne,0,0.7774600256418293
concerne,2,0.0066289424060438345
concerne,3,3.0467300008659904e-6
concerne,1,0.21590798522212606
en,0,0.9006535815158431
en,2,0.0018590714408075635
en,1,0.09748734704334934
madame,4,0.3395738464794551
madame,3,0.003124437796621569
madame,5,0.6522682991135242
madame,6,0.0050334166103990705
que,0,0.07641351333359168
que,4,0.00013842585552703836
que,2,0.2042332405579851
que,3,0.012018951929051613
que,1,0.7071958683238445
vous,0,0.5961382370553572
vous,4,0.08950806723176606
vous,2,0.06306328255740772
vous,3,0.17490000615647516
vous,5,0.007796580279897545
vous,6,5.343468876913289e-5
vous,1,0.06854039203032708
comme,0,0.9006535815399744
comme,2,0.0018590714387985501
comme,1,0.09748734702122701
motion,0,0.8384493630038747
motion,2,0.006400579741805698
motion,1,0.15515005725431963
avons,0,0.11234511408827809
avons,2,0.07714679791893952
avons,3,0.001259248597818202
avons,1,0.8092488393949641
evans,0,0.9006535815501961
evans,2,0.001859071437947473
evans,1,0.09748734701185627
silence,0,0.8509869181188282
silence,2,0.005735298166134154
silence,1,0.14327778371503763
voudrais,0,0.9254201184864264
voudrais,2,0.0005607908335310248
voudrais,1,0.07401909068004263
procédure,0,0.805396183812971
procédure,2,0.008678815834129449
procédure,1,0.18592500035289972
précise,7,0.9966680618970792
précise,8,0.0007474713946491685
précise,5,9.40585913893408e-6
précise,6,0.002575060849132726
principe,0,0.9058388389258879
principe,2,0.0017460554408970344
principe,1,0.09241510563321506
respect,0,0.9059438506201286
respect,2,0.001742712480002069
respect,1,0.0923134368998692
dalexandre,0,0.8302700890813487
dalexandre,2,0.004498154256296798
dalexandre,1,0.16523175666235454
être,0,0.9058388389251839
être,2,0.0017460554409518773
être,1,0.09241510563386411
sujet,0,0.925420117143798
sujet,2,0.0005607909275736763
sujet,1,0.0740190919286284
pour,0,0.8589791668265917
pour,2,0.005425397006476671
pour,1,0.13559543616693157
devrait,0,0.11163735607638287
devrait,2,0.07730914216202882
devrait,3,0.0012629969769089688
devrait,1,0.8097905047846793
à,0,0.8589791672746464
à,2,0.00542539699618366
à,1,0.13559543572916996
volontiers,0,0.8059084643370377
volontiers,2,0.006536267422692154
volontiers,1,0.18755526824027016
de,0,0.6674660640208216
de,2,0.024674685076424178
de,3,0.0004205640493638446
de,1,0.30743868685339043
la,0,0.8621943013111089
la,2,0.004656887020911403
la,1,0.13314881166797973
m,0,0.9006535815450426
m,2,0.0018590714383765706
m,1,0.09748734701658093
tout,7,0.9966421208235854
tout,8,0.0007467861721611589
tout,5,9.812365624117832e-6
tout,6,0.0026012806386293253
demander,0,0.9254201165355577
demander,2,0.000560790971485201
demander,1,0.07401909249295702
conseil,0,0.9254201168345553
conseil,2,0.0005607909498993618
conseil,1,0.07401909221554534
,0,0.9254201176280616
,2,0.0005607908926125307
,1,0.07401909147932584
lassemblée,0,0.9006524199647727
lassemblée,2,0.0018590621100290877
lassemblée,1,0.09748851792519826
lever,0,0.8589791669797409
lever,2,0.005425397002958569
lever,1,0.1355954360173007
stabilité,0,0.9058388389262471
stabilité,2,0.001746055440869062
stabilité,1,0.09241510563288388
bien,0,0.8518045066033655
bien,2,0.004540955143934024
bien,1,0.1436545382527005
