fre,eng,prob
null,accordance,0.0
null,nikitin,0.0
null,for,0.0
null,please,0.0
null,minutes,4.4185690662490015e-278
null,alexander,0.0
null,stability,0.0
null,i,3.2416561605203124e-147
null,about,0.0
null,case,0.0
null,if,0.0
null,concerning,0.0
null,be,0.0
null,should,0.0
null,mr,7.548807395889672e-197
null,with,0.0
null,president,0.0
null,order,0.0
null,segni,0.0
null,always,0.0
null,so,0.0
null,done,1.3310248e-316
null,principles,0.0
null,a,1.0707762613732568e-226
null,your,0.0
null,evans,0.0
null,this,3.9148177226771276e-179
null,advice,0.0
null,it,1.0411934454212852e-259
null,the,1.0
null,upheld,0.0
null,rule,0.0
null,all,0.0
null,rose,0.0
null,despite,0.0
null,house,3.4148151611984333e-141
null,,0.0
null,like,0.0
et,accordance,4.158514880660183e-220
et,is,4.158376476020411e-220
et,we,4.158514880660183e-220
et,principles,4.158514880660183e-220
et,this,1.0
et,that,9.14498644662093e-187
et,have,4.882873468734839e-249
et,in,3.0439065307793804e-105
et,the,0.0
et,upheld,4.158514880660183e-220
et,with,4.158514880660183e-220
et,all,0.0
et,always,4.158514880660183e-220
toujours,accordance,0.14285711920058852
toujours,is,0.14285728479646856
toujours,we,0.14285711920058852
toujours,principles,0.14285711920058852
toujours,this,2.297862908561495e-266
toujours,that,4.155690663708212e-179
toujours,have,5.805285636843835e-275
toujours,in,6.387200910489297e-104
toujours,the,0.0
toujours,upheld,0.14285711920058852
toujours,with,0.14285711920058852
toujours,all,5.0e-324
toujours,always,0.14285711920058852
relative,done,1.1817462819753716e-283
relative,relative,0.14285714284749576
relative,that,0.0
relative,this,7.431290928430642e-124
relative,it,8.796481104276118e-263
relative,stability,0.14285714284749576
relative,the,3.19011660902842e-192
relative,says,0.1428571429150256
relative,principle,0.14285714284749576
relative,be,0.14285714284749576
relative,should,0.14285714284749576
relative,of,1.1010195424732417e-308
relative,despite,0.14285714284749576
minute,a,5.499423441503323e-299
minute,and,4.1606249907596895e-162
minute,for,3.69107959565726e-307
minute,please,3.69107959565726e-307
minute,this,2.965334083768401e-307
minute,silence,0.49999999999999994
minute,rise,3.69107959565726e-307
minute,minutes,0.49999999999999994
minute,the,0.0
minute,observed,4.1606249907596895e-162
minute,rose,4.1606249907596895e-162
minute,house,4.14686580997908e-162
minute,then,3.69107959565726e-307
suggéré,agrees,0.16666666666666116
suggéré,evans,0.16666666666666116
suggéré,i,5.422882087070979e-139
suggéré,has,0.16666666666666116
suggéré,the,6.877120597098263e-109
suggéré,if,0.16666666666666116
suggéré,mr,3.4557759053253767e-93
suggéré,do,3.4557759053253767e-93
suggéré,shall,3.4557759053253767e-93
suggéré,as,0.16666666666666116
suggéré,house,3.301765523576091e-14
suggéré,suggested,0.16666666666666116
est,agrees,0.16666666666666116
est,evans,0.16666666666666116
est,i,5.422882087070979e-139
est,has,0.16666666666666116
est,the,6.877120597098263e-109
est,if,0.16666666666666116
est,mr,3.4557759053253767e-93
est,do,3.4557759053253767e-93
est,shall,3.4557759053253767e-93
est,as,0.16666666666666116
est,house,3.301765523576091e-14
est,suggested,0.16666666666666116
monsieur,gladly,0.2
monsieur,do,8.49015338228621e-69
monsieur,mr,8.49015338228621e-69
monsieur,you,0.2
monsieur,so,0.2
monsieur,shall,8.49015338228621e-69
monsieur,segni,0.2
monsieur,thank,0.2
monsieur,i,3.870114857924073e-136
des,accordance,0.14285711920058852
des,is,0.14285728479646856
des,we,0.14285711920058852
des,principles,0.14285711920058852
des,this,2.297862908561495e-266
des,that,4.155690663708212e-179
des,have,5.805285636843835e-275
des,in,6.387200910489297e-104
des,the,0.0
des,upheld,0.14285711920058852
des,with,0.14285711920058852
des,all,5.0e-324
des,always,0.14285711920058852
merci,gladly,0.2
merci,do,8.49015338228621e-69
merci,mr,8.49015338228621e-69
merci,you,0.2
merci,so,0.2
merci,shall,8.49015338228621e-69
merci,segni,0.2
merci,thank,0.2
merci,i,3.870114857924073e-136
il,done,0.0
il,is,9.347750508162831e-196
il,nikitin,2.697946514325107e-294
il,relative,7.3454496639367686e-214
il,that,0.0
il,this,3.1046782219097726e-130
il,it,1.0
il,alexander,2.697946514325107e-294
il,stability,7.3454496639367686e-214
il,the,1.3176726767938557e-104
il,case,2.697946514325107e-294
il,says,7.3451871398747636e-214
il,principle,7.3454496639367686e-214
il,be,7.3454496639367686e-214
il,should,7.3454496639367686e-214
il,of,6.242281325373252e-34
il,despite,7.3454496639367686e-214
qui,your,0.11111111111111109
qui,like,0.11111111111111109
qui,about,0.11111111111111109
qui,advice,0.11111111111111109
qui,inadmissibility,0.11111111111111109
qui,,0.11111111111111109
qui,rule,0.11111111111111109
qui,concerning,0.11111111111111109
qui,would,0.11111111111111109
qui,i,5.391522536345831e-98
cas,of,1.3803579340754481e-33
cas,the,1.4834002651868103e-81
cas,is,5.156074698214853e-8
cas,case,0.3333333161464177
cas,it,3.37857464775607e-104
cas,alexander,0.3333333161464177
cas,nikitin,0.3333333161464177
madame,point,0.2
madame,madam,0.2
madame,of,1.2082460070044114e-214
madame,president,0.2
madame,on,0.2
madame,order,0.2
madame,a,5.507324982337536e-170
que,accordance,0.0
que,done,0.0
que,is,0.0
que,we,0.0
que,principles,0.0
que,relative,7.573950812002302e-220
que,that,0.9999999998122084
que,this,1.8779148677708423e-10
que,it,3.245029874222833e-296
que,stability,7.573950812002302e-220
que,have,0.0
que,in,4.544576647559748e-138
que,the,4.556621114889607e-201
que,says,7.573678272866687e-220
que,upheld,0.0
que,principle,7.573950812002302e-220
que,be,7.573950812002302e-220
que,should,7.573950812002302e-220
que,with,0.0
que,all,1.5e-323
que,of,0.0
que,despite,7.573950812002302e-220
que,always,0.0
vous,inadmissibility,1.0832119282756252e-261
vous,would,1.0832119282756252e-261
vous,your,1.0832119282756252e-261
vous,for,0.19981273694406515
vous,please,0.19981273694406515
vous,this,0.20074905222373943
vous,silence,7.486563459241074e-110
vous,advice,1.0832119282756252e-261
vous,rise,0.19981273694406515
vous,minutes,7.486563459241074e-110
vous,i,1.070868075138847e-273
vous,about,1.0832119282756252e-261
vous,rule,1.0832119282756252e-261
vous,concerning,1.0832119282756252e-261
vous,,1.0832119282756252e-261
vous,then,0.19981273694406515
vous,like,1.0832119282756252e-261
motion,point,0.2
motion,madam,0.2
motion,of,1.2082460070044114e-214
motion,president,0.2
motion,on,0.2
motion,order,0.2
motion,a,5.507324982337536e-170
silence,a,5.499423441503323e-299
silence,and,4.1606249907596895e-162
silence,for,3.69107959565726e-307
silence,please,3.69107959565726e-307
silence,this,2.965334083768401e-307
silence,silence,0.49999999999999994
silence,rise,3.69107959565726e-307
silence,minutes,0.49999999999999994
silence,the,0.0
silence,observed,4.1606249907596895e-162
silence,rose,4.1606249907596895e-162
silence,house,4.14686580997908e-162
silence,then,3.69107959565726e-307
voudrais,your,0.11111111111111109
voudrais,like,0.11111111111111109
voudrais,about,0.11111111111111109
voudrais,advice,0.11111111111111109
voudrais,inadmissibility,0.11111111111111109
voudrais,,0.11111111111111109
voudrais,rule,0.11111111111111109
voudrais,concerning,0.11111111111111109
voudrais,would,0.11111111111111109
voudrais,i,5.391522536345831e-98
procédure,point,0.2
procédure,madam,0.2
procédure,of,1.2082460070044114e-214
procédure,president,0.2
procédure,on,0.2
procédure,order,0.2
procédure,a,5.507324982337536e-170
respect,accordance,0.14285711920058852
respect,is,0.14285728479646856
respect,we,0.14285711920058852
respect,principles,0.14285711920058852
respect,this,2.297862908561495e-266
respect,that,4.155690663708212e-179
respect,have,5.805285636843835e-275
respect,in,6.387200910489297e-104
respect,the,0.0
respect,upheld,0.14285711920058852
respect,with,0.14285711920058852
respect,all,5.0e-324
respect,always,0.14285711920058852
dalexandre,of,1.3803579340754481e-33
dalexandre,the,1.4834002651868103e-81
dalexandre,is,5.156074698214853e-8
dalexandre,case,0.3333333161464177
dalexandre,it,3.37857464775607e-104
dalexandre,alexander,0.3333333161464177
dalexandre,nikitin,0.3333333161464177
être,done,1.1817462819753716e-283
être,relative,0.14285714284749576
être,that,0.0
être,this,7.431290928430642e-124
être,it,8.796481104276118e-263
être,stability,0.14285714284749576
être,the,3.19011660902842e-192
être,says,0.1428571429150256
être,principle,0.14285714284749576
être,be,0.14285714284749576
être,should,0.14285714284749576
être,of,1.1010195424732417e-308
être,despite,0.14285714284749576
sujet,your,0.11111111111111109
sujet,like,0.11111111111111109
sujet,about,0.11111111111111109
sujet,advice,0.11111111111111109
sujet,inadmissibility,0.11111111111111109
sujet,,0.11111111111111109
sujet,rule,0.11111111111111109
sujet,concerning,0.11111111111111109
sujet,would,0.11111111111111109
sujet,i,5.391522536345831e-98
à,please,0.19981270196774736
à,this,0.2007491921290106
à,silence,7.486556944865477e-110
à,rise,0.19981270196774736
à,minutes,7.486556944865477e-110
à,then,0.19981270196774736
à,for,0.19981270196774736
volontiers,gladly,0.2
volontiers,do,8.49015338228621e-69
volontiers,mr,8.49015338228621e-69
volontiers,you,0.2
volontiers,so,0.2
volontiers,shall,8.49015338228621e-69
volontiers,segni,0.2
volontiers,thank,0.2
volontiers,i,3.870114857924073e-136
m,agrees,0.16666666666666116
m,evans,0.16666666666666116
m,i,5.422882087070979e-139
m,has,0.16666666666666116
m,the,6.877120597098263e-109
m,if,0.16666666666666116
m,mr,3.4557759053253767e-93
m,do,3.4557759053253767e-93
m,shall,3.4557759053253767e-93
m,as,0.16666666666666116
m,house,3.301765523576091e-14
m,suggested,0.16666666666666116
tout,accordance,0.14285711920058852
tout,is,0.14285728479646856
tout,we,0.14285711920058852
tout,principles,0.14285711920058852
tout,this,2.297862908561495e-266
tout,that,4.155690663708212e-179
tout,have,5.805285636843835e-275
tout,in,6.387200910489297e-104
tout,the,0.0
tout,upheld,0.14285711920058852
tout,with,0.14285711920058852
tout,all,5.0e-324
tout,always,0.14285711920058852
conseil,your,0.11111111111111109
conseil,like,0.11111111111111109
conseil,about,0.11111111111111109
conseil,advice,0.11111111111111109
conseil,inadmissibility,0.11111111111111109
conseil,,0.11111111111111109
conseil,rule,0.11111111111111109
conseil,concerning,0.11111111111111109
conseil,would,0.11111111111111109
conseil,i,5.391522536345831e-98
lassemblée,agrees,0.16666666666666116
lassemblée,evans,0.16666666666666116
lassemblée,i,5.422882087070979e-139
lassemblée,has,0.16666666666666116
lassemblée,the,6.877120597098263e-109
lassemblée,if,0.16666666666666116
lassemblée,mr,3.4557759053253767e-93
lassemblée,do,3.4557759053253767e-93
lassemblée,shall,3.4557759053253767e-93
lassemblée,as,0.16666666666666116
lassemblée,house,3.301765523576091e-14
lassemblée,suggested,0.16666666666666116
lever,please,0.19981270196774736
lever,this,0.2007491921290106
lever,silence,7.486556944865477e-110
lever,rise,0.19981270196774736
lever,minutes,7.486556944865477e-110
lever,then,0.19981270196774736
lever,for,0.19981270196774736
parlement,the,9.645755983457677e-290
parlement,silence,1.930167658802369e-144
parlement,rose,0.24999541385004642
parlement,minutes,1.930167658802369e-144
parlement,house,0.25001375844986073
parlement,observed,0.24999541385004642
parlement,and,0.24999541385004642
parlement,a,2.5814635115937476e-221
invite,please,0.19981270196774736
invite,this,0.2007491921290106
invite,silence,7.486556944865477e-110
invite,rise,0.19981270196774736
invite,minutes,7.486556944865477e-110
invite,then,0.19981270196774736
invite,for,0.19981270196774736
nous,accordance,0.14285711920058852
nous,is,0.14285728479646856
nous,we,0.14285711920058852
nous,principles,0.14285711920058852
nous,this,2.297862908561495e-266
nous,that,4.155690663708212e-179
nous,have,5.805285636843835e-275
nous,in,6.387200910489297e-104
nous,the,0.0
nous,upheld,0.14285711920058852
nous,with,0.14285711920058852
nous,all,5.0e-324
nous,always,0.14285711920058852
nikitin,of,1.3803579340754481e-33
nikitin,the,1.4834002651868103e-81
nikitin,is,5.156074698214853e-8
nikitin,case,0.3333333161464177
nikitin,it,3.37857464775607e-104
nikitin,alexander,0.3333333161464177
nikitin,nikitin,0.3333333161464177
fait,done,1.1817462819753716e-283
fait,relative,0.14285714284749576
fait,that,0.0
fait,this,7.431290928430642e-124
fait,it,8.796481104276118e-263
fait,stability,0.14285714284749576
fait,the,3.19011660902842e-192
fait,says,0.1428571429150256
fait,principle,0.14285714284749576
fait,be,0.14285714284749576
fait,should,0.14285714284749576
fait,of,1.1010195424732417e-308
fait,despite,0.14285714284749576
principes,accordance,0.14285711920058852
principes,is,0.14285728479646856
principes,we,0.14285711920058852
principes,principles,0.14285711920058852
principes,this,2.297862908561495e-266
principes,that,4.155690663708212e-179
principes,have,5.805285636843835e-275
principes,in,6.387200910489297e-104
principes,the,0.0
principes,upheld,0.14285711920058852
principes,with,0.14285711920058852
principes,all,5.0e-324
principes,always,0.14285711920058852
présidente,point,0.2
présidente,madam,0.2
présidente,of,1.2082460070044114e-214
présidente,president,0.2
présidente,on,0.2
présidente,order,0.2
présidente,a,5.507324982337536e-170
malgré,done,1.1817462819753716e-283
malgré,relative,0.14285714284749576
malgré,that,0.0
malgré,this,7.431290928430642e-124
malgré,it,8.796481104276118e-263
malgré,stability,0.14285714284749576
malgré,the,3.19011660902842e-192
malgré,says,0.1428571429150256
malgré,principle,0.14285714284749576
malgré,be,0.14285714284749576
malgré,should,0.14285714284749576
malgré,of,1.1010195424732417e-308
malgré,despite,0.14285714284749576
ceci,accordance,7.09364358859332e-235
ceci,is,7.093405765035646e-235
ceci,we,7.09364358859332e-235
ceci,principles,7.09364358859332e-235
ceci,this,1.503064514082348e-303
ceci,that,7.700777630119099e-200
ceci,have,1.2531424279244598e-299
ceci,in,0.10012012223306548
ceci,the,0.0
ceci,upheld,7.09364358859332e-235
ceci,with,7.09364358859332e-235
ceci,all,0.8998798777669342
ceci,always,7.09364358859332e-235
le,accordance,4.0337669240774045e-203
le,so,8.229230384124266e-217
le,done,0.0
le,is,4.0336336840235925e-203
le,we,4.0337669240774045e-203
le,principles,4.0337669240774045e-203
le,a,0.0
le,and,2.931747060566207e-200
le,relative,0.0
le,that,3.3788288272743417e-151
le,silence,2.950167216130176e-260
le,this,4.6100510821445954e-145
le,minutes,2.950167216130176e-260
le,it,6.644423998724831e-253
le,stability,0.0
le,have,0.0
le,in,2.5569805675928883e-153
le,i,2.8092178464499443e-251
le,you,8.229230384124266e-217
le,the,1.0
le,says,0.0
le,upheld,4.0337669240774045e-203
le,principle,0.0
le,observed,2.931747060566207e-200
le,be,0.0
le,should,0.0
le,with,4.0337669240774045e-203
le,of,0.0
le,all,0.0
le,do,1.4991520678521094e-185
le,thank,8.229230384124266e-217
le,mr,1.4991520678521094e-185
le,shall,1.4991520678521094e-185
le,rose,2.931747060566207e-200
le,despite,0.0
le,house,2.922051592448075e-200
le,segni,8.229230384124266e-217
le,always,4.0337669240774045e-203
le,gladly,8.229230384124266e-217
debout,the,9.645755983457677e-290
debout,silence,1.930167658802369e-144
debout,rose,0.24999541385004642
debout,minutes,1.930167658802369e-144
debout,house,0.25001375844986073
debout,observed,0.24999541385004642
debout,and,0.24999541385004642
debout,a,2.5814635115937476e-221
daccord,agrees,0.16666666666666116
daccord,evans,0.16666666666666116
daccord,i,5.422882087070979e-139
daccord,has,0.16666666666666116
daccord,the,6.877120597098263e-109
daccord,if,0.16666666666666116
daccord,mr,3.4557759053253767e-93
daccord,do,3.4557759053253767e-93
daccord,shall,3.4557759053253767e-93
daccord,as,0.16666666666666116
daccord,house,3.301765523576091e-14
daccord,suggested,0.16666666666666116
je,like,0.0
je,gladly,8.228366848513053e-299
je,so,8.228366848513053e-299
je,inadmissibility,0.0
je,would,0.0
je,your,0.0
je,for,0.0
je,agrees,0.0
je,please,0.0
je,evans,0.0
je,this,0.0
je,silence,0.0
je,advice,0.0
je,rise,0.0
je,minutes,0.0
je,i,1.0
je,has,0.0
je,about,0.0
je,the,0.0
je,if,0.0
je,you,8.228366848513053e-299
je,rule,0.0
je,concerning,0.0
je,thank,8.228366848513053e-299
je,mr,2.579552750640201e-98
je,do,2.579552750640201e-98
je,shall,2.579552750640201e-98
je,suggested,0.0
je,house,1.465483241015969e-277
je,then,0.0
je,as,0.0
je,,0.0
je,segni,8.228366848513053e-299
dans,accordance,0.14285711920058852
dans,is,0.14285728479646856
dans,we,0.14285711920058852
dans,principles,0.14285711920058852
dans,this,2.297862908561495e-266
dans,that,4.155690663708212e-179
dans,have,5.805285636843835e-275
dans,in,6.387200910489297e-104
dans,the,0.0
dans,upheld,0.14285711920058852
dans,with,0.14285711920058852
dans,all,5.0e-324
dans,always,0.14285711920058852
ferai,so,6.222903191061595e-266
ferai,agrees,0.0
ferai,evans,0.0
ferai,i,8.316189157476131e-116
ferai,has,0.0
ferai,you,6.222903191061595e-266
ferai,the,0.0
ferai,if,0.0
ferai,thank,6.222903191061595e-266
ferai,mr,0.3333333333333333
ferai,do,0.3333333333333333
ferai,shall,0.3333333333333333
ferai,as,0.0
ferai,house,1.1082905770215653e-244
ferai,suggested,0.0
ferai,segni,6.222903191061595e-266
ferai,gladly,6.222903191061595e-266
lirrecevabilité,your,0.11111111111111109
lirrecevabilité,like,0.11111111111111109
lirrecevabilité,about,0.11111111111111109
lirrecevabilité,advice,0.11111111111111109
lirrecevabilité,inadmissibility,0.11111111111111109
lirrecevabilité,,0.11111111111111109
lirrecevabilité,rule,0.11111111111111109
lirrecevabilité,concerning,0.11111111111111109
lirrecevabilité,would,0.11111111111111109
lirrecevabilité,i,5.391522536345831e-98
segni,gladly,0.2
segni,do,8.49015338228621e-69
segni,mr,8.49015338228621e-69
segni,you,0.2
segni,so,0.2
segni,shall,8.49015338228621e-69
segni,segni,0.2
segni,thank,0.2
segni,i,3.870114857924073e-136
au,your,0.11111111111111109
au,like,0.11111111111111109
au,about,0.11111111111111109
au,advice,0.11111111111111109
au,inadmissibility,0.11111111111111109
au,,0.11111111111111109
au,rule,0.11111111111111109
au,concerning,0.11111111111111109
au,would,0.11111111111111109
au,i,5.391522536345831e-98
larticle,your,0.11111111111111109
larticle,like,0.11111111111111109
larticle,about,0.11111111111111109
larticle,advice,0.11111111111111109
larticle,inadmissibility,0.11111111111111109
larticle,,0.11111111111111109
larticle,rule,0.11111111111111109
larticle,concerning,0.11111111111111109
larticle,would,0.11111111111111109
larticle,i,5.391522536345831e-98
si,agrees,0.16666666666666116
si,evans,0.16666666666666116
si,i,5.422882087070979e-139
si,has,0.16666666666666116
si,the,6.877120597098263e-109
si,if,0.16666666666666116
si,mr,3.4557759053253767e-93
si,do,3.4557759053253767e-93
si,shall,3.4557759053253767e-93
si,as,0.16666666666666116
si,house,3.301765523576091e-14
si,suggested,0.16666666666666116
un,your,0.11111111111111109
un,like,0.11111111111111109
un,about,0.11111111111111109
un,advice,0.11111111111111109
un,inadmissibility,0.11111111111111109
un,,0.11111111111111109
un,rule,0.11111111111111109
un,concerning,0.11111111111111109
un,would,0.11111111111111109
un,i,5.391522536345831e-98
soutenus,accordance,0.14285711920058852
soutenus,is,0.14285728479646856
soutenus,we,0.14285711920058852
soutenus,principles,0.14285711920058852
soutenus,this,2.297862908561495e-266
soutenus,that,4.155690663708212e-179
soutenus,have,5.805285636843835e-275
soutenus,in,6.387200910489297e-104
soutenus,the,0.0
soutenus,upheld,0.14285711920058852
soutenus,with,0.14285711920058852
soutenus,all,5.0e-324
soutenus,always,0.14285711920058852
cest,point,0.2
cest,madam,0.2
cest,of,1.2082460070044114e-214
cest,president,0.2
cest,on,0.2
cest,order,0.2
cest,a,5.507324982337536e-170
concerne,your,0.11111111111111109
concerne,like,0.11111111111111109
concerne,about,0.11111111111111109
concerne,advice,0.11111111111111109
concerne,inadmissibility,0.11111111111111109
concerne,,0.11111111111111109
concerne,rule,0.11111111111111109
concerne,concerning,0.11111111111111109
concerne,would,0.11111111111111109
concerne,i,5.391522536345831e-98
en,agrees,0.16666666666666116
en,evans,0.16666666666666116
en,i,5.422882087070979e-139
en,has,0.16666666666666116
en,the,6.877120597098263e-109
en,if,0.16666666666666116
en,mr,3.4557759053253767e-93
en,do,3.4557759053253767e-93
en,shall,3.4557759053253767e-93
en,as,0.16666666666666116
en,house,3.301765523576091e-14
en,suggested,0.16666666666666116
comme,agrees,0.16666666666666116
comme,evans,0.16666666666666116
comme,i,5.422882087070979e-139
comme,has,0.16666666666666116
comme,the,6.877120597098263e-109
comme,if,0.16666666666666116
comme,mr,3.4557759053253767e-93
comme,do,3.4557759053253767e-93
comme,shall,3.4557759053253767e-93
comme,as,0.16666666666666116
comme,house,3.301765523576091e-14
comme,suggested,0.16666666666666116
avons,accordance,1.306914623569657e-232
avons,is,1.3068709925324283e-232
avons,we,1.306914623569657e-232
avons,principles,1.306914623569657e-232
avons,this,1.4184964742122407e-302
avons,that,7.397930132614292e-199
avons,have,1.0
avons,in,1.273572770025159e-125
avons,the,0.0
avons,upheld,1.306914623569657e-232
avons,with,1.306914623569657e-232
avons,all,0.0
avons,always,1.306914623569657e-232
evans,agrees,0.16666666666666116
evans,evans,0.16666666666666116
evans,i,5.422882087070979e-139
evans,has,0.16666666666666116
evans,the,6.877120597098263e-109
evans,if,0.16666666666666116
evans,mr,3.4557759053253767e-93
evans,do,3.4557759053253767e-93
evans,shall,3.4557759053253767e-93
evans,as,0.16666666666666116
evans,house,3.301765523576091e-14
evans,suggested,0.16666666666666116
précise,done,1.1817462819753716e-283
précise,relative,0.14285714284749576
précise,that,0.0
précise,this,7.431290928430642e-124
précise,it,8.796481104276118e-263
précise,stability,0.14285714284749576
précise,the,3.19011660902842e-192
précise,says,0.1428571429150256
précise,principle,0.14285714284749576
précise,be,0.14285714284749576
précise,should,0.14285714284749576
précise,of,1.1010195424732417e-308
précise,despite,0.14285714284749576
principe,done,1.1817462819753716e-283
principe,relative,0.14285714284749576
principe,that,0.0
principe,this,7.431290928430642e-124
principe,it,8.796481104276118e-263
principe,stability,0.14285714284749576
principe,the,3.19011660902842e-192
principe,says,0.1428571429150256
principe,principle,0.14285714284749576
principe,be,0.14285714284749576
principe,should,0.14285714284749576
principe,of,1.1010195424732417e-308
principe,despite,0.14285714284749576
pour,please,0.19981270196774736
pour,this,0.2007491921290106
pour,silence,7.486556944865477e-110
pour,rise,0.19981270196774736
pour,minutes,7.486556944865477e-110
pour,then,0.19981270196774736
pour,for,0.19981270196774736
devrait,done,1.0
devrait,relative,4.212373256621972e-202
devrait,that,0.0
devrait,this,1.694870081993797e-182
devrait,it,1.5179023751825285e-270
devrait,stability,4.212373256621972e-202
devrait,the,2.220186102889297e-183
devrait,says,4.212223719489451e-202
devrait,principle,4.212373256621972e-202
devrait,be,4.212373256621972e-202
devrait,should,4.212373256621972e-202
devrait,of,0.0
devrait,despite,4.212373256621972e-202
de,madam,3.465064715410682e-263
de,done,0.0
de,inadmissibility,0.0
de,a,4.275638690805631e-109
de,and,3.223392333412575e-265
de,for,0.0
de,your,0.0
de,would,0.0
de,please,0.0
de,relative,2.8225972666107926e-219
de,this,4.0121407480325835e-136
de,silence,9.840705862491727e-163
de,advice,0.0
de,rise,0.0
de,minutes,9.840705862491727e-163
de,that,0.0
de,it,6.194662281675109e-297
de,stability,2.8225972666107926e-219
de,i,0.0
de,point,3.465064715410682e-263
de,about,0.0
de,the,4.828353051797637e-201
de,says,2.82249609845246e-219
de,principle,2.8225972666107926e-219
de,rule,0.0
de,concerning,0.0
de,observed,3.223392333412575e-265
de,be,2.8225972666107926e-219
de,should,2.8225972666107926e-219
de,of,1.0
de,president,3.465064715410682e-263
de,rose,3.223392333412575e-265
de,on,3.465064715410682e-263
de,order,3.465064715410682e-263
de,house,3.2127323678226245e-265
de,then,0.0
de,,0.0
de,like,0.0
de,despite,2.8225972666107926e-219
la,madam,0.19999999999999996
la,a,5.507422576005096e-170
la,agrees,1.7930271655232985e-262
la,evans,1.7930271655232985e-262
la,i,2.658942243107891e-292
la,point,0.19999999999999996
la,has,1.7930271655232985e-262
la,the,3.820119063731839e-262
la,if,1.7930271655232985e-262
la,mr,1.2472411961725955e-252
la,of,1.2082643635576816e-214
la,do,1.2472411961725955e-252
la,shall,1.2472411961725955e-252
la,president,0.19999999999999996
la,on,0.19999999999999996
la,order,0.19999999999999996
la,as,1.7930271655232985e-262
la,house,1.0584080798174008e-169
la,suggested,1.7930271655232985e-262
demander,your,0.11111111111111109
demander,like,0.11111111111111109
demander,about,0.11111111111111109
demander,advice,0.11111111111111109
demander,inadmissibility,0.11111111111111109
demander,,0.11111111111111109
demander,rule,0.11111111111111109
demander,concerning,0.11111111111111109
demander,would,0.11111111111111109
demander,i,5.391522536345831e-98
,your,0.11111111111111109
,like,0.11111111111111109
,about,0.11111111111111109
,advice,0.11111111111111109
,inadmissibility,0.11111111111111109
,,0.11111111111111109
,rule,0.11111111111111109
,concerning,0.11111111111111109
,would,0.11111111111111109
,i,5.391522536345831e-98
stabilité,done,1.1817462819753716e-283
stabilité,relative,0.14285714284749576
stabilité,that,0.0
stabilité,this,7.431290928430642e-124
stabilité,it,8.796481104276118e-263
stabilité,stability,0.14285714284749576
stabilité,the,3.19011660902842e-192
stabilité,says,0.1428571429150256
stabilité,principle,0.14285714284749576
stabilité,be,0.14285714284749576
stabilité,should,0.14285714284749576
stabilité,of,1.1010195424732417e-308
stabilité,despite,0.14285714284749576
bien,gladly,0.2
bien,do,8.49015338228621e-69
bien,mr,8.49015338228621e-69
bien,you,0.2
bien,so,0.2
bien,shall,8.49015338228621e-69
bien,segni,0.2
bien,thank,0.2
bien,i,3.870114857924073e-136
